segment,hydro,degradation,time_yr,max_FI,safety_factor,max_sigma_MPa,max_tau_MPa,max_disp_lat_mm,width_m,height_m
MED,P95,pessimistic,9.5,0.274806911513248,3.6389186665408584,10.383297635082785,1.304171383861853,14.16774561418786,3.0,0.76
MED,median,pessimistic,10.0,0.3637740962883367,2.7489587911926923,11.249152918104771,1.4276229100477436,16.136152580047803,3.0,0.76
MED,P90,pessimistic,10.0,0.3637740962883367,2.7489587911926923,11.249152918104771,1.4276229100477436,16.136152580047803,3.0,0.76
MED,P95,pessimistic,10.0,0.3637740962883367,2.7489587911926923,11.249152918104771,1.4276229100477436,16.136152580047803,3.0,0.76
SUP,median,optimistic,0.0,3.780151713566319e-05,999.0,0.2553894067887467,0.0398895042492361,0.11794730884169893,1.9,0.5
SUP,P90,optimistic,0.0,0.0006153660901002762,999.0,1.9438257860277044,0.16027462539455103,0.9083474564042534,1.9,0.5
SUP,P95,optimistic,0.0,0.0020110077517230033,497.26312548681824,3.5134670758728936,0.2897376027368301,1.642071624393524,1.9,0.5
SUP,median,optimistic,0.5,3.951137915173489e-05,999.0,0.26535940535566604,0.04017565575910905,0.12454805185928719,1.9,0.5
SUP,P90,optimistic,0.5,0.0007084052050071075,999.0,2.0324070921255815,0.1694262653685121,0.9641159592775567,1.9,0.5
SUP,P95,optimistic,0.5,0.0023859007279034925,419.12892196428766,3.716827795687143,0.31088717724187404,1.7620416605531932,1.9,0.5
SUP,median,optimistic,1.0,4.128543392462105e-05,999.0,0.2742981491237555,0.04045742255961861,0.13081266128149693,1.9,0.5
SUP,P90,optimistic,1.0,0.0007164155422873088,999.0,1.8380669616254366,0.16841222375412684,0.9021771094124588,1.9,0.5
SUP,P95,optimistic,1.0,0.002713218138968432,368.5660159931707,3.3732640270638132,0.32789578036005224,1.6564103309213507,1.9,0.5
SUP,median,optimistic,1.5,4.275788353972187e-05,999.0,0.26738494342213553,0.04056183372687079,0.1306527613495747,1.9,0.5
SUP,P90,optimistic,1.5,0.0006190242887491715,999.0,1.6878697944757974,0.15428190868199526,0.8401007273627691,1.9,0.5
SUP,P95,optimistic,1.5,0.002988088956367149,334.66205812553096,3.119562277277894,0.3389764699783734,1.5551725142624375,1.9,0.5
SUP,median,optimistic,2.0,4.646952801114085e-05,999.0,0.3301096016532948,0.041651882350742145,0.1574965295632346,1.9,0.5
SUP,P90,optimistic,2.0,0.00029796538117958076,999.0,1.1205549990752084,0.10476959141508622,0.5599023505562888,1.9,0.5
SUP,P95,optimistic,2.0,0.0004715840520561815,999.0,1.7416190875167201,0.13265750681142818,0.8703375912747358,1.9,0.5
SUP,median,optimistic,2.5,4.732543693361273e-05,999.0,0.34301917753700323,0.04141566377883015,0.16465974886532686,1.9,0.5
SUP,P90,optimistic,2.5,0.00045367809520245166,999.0,1.0833293105876922,0.12543328802632114,0.4584833636377052,1.9,0.5
SUP,P95,optimistic,2.5,0.00045367809520245166,999.0,1.0833293105876922,0.12543328802632114,0.4584833636377052,1.9,0.5
SUP,median,optimistic,3.0,8.731001703070263e-05,999.0,0.47980158984429394,0.0544939014016561,0.2263889177545175,1.9,0.5
SUP,P90,optimistic,3.0,0.0004460696139340749,999.0,1.047396395443682,0.12258598690920379,0.44996378649682545,1.9,0.5
SUP,P95,optimistic,3.0,0.0004460696139340749,999.0,1.047396395443682,0.12258598690920379,0.44996378649682545,1.9,0.5
SUP,median,optimistic,3.5,0.00014093899363957344,999.0,0.561607569789439,0.06792956663991873,0.2546153004097479,1.9,0.5
SUP,P90,optimistic,3.5,0.00046690027471889435,999.0,1.0448093728884305,0.12360817666926861,0.4556414326502136,1.9,0.5
SUP,P95,optimistic,3.5,0.00046690027471889435,999.0,1.0448093728884305,0.12360817666926861,0.4556414326502136,1.9,0.5
SUP,median,optimistic,4.0,0.00026141269442682516,999.0,0.7310657169755581,0.0910004742266811,0.3238449588969269,1.9,0.5
SUP,P90,optimistic,4.0,0.0005077666043771002,999.0,1.0623592614310071,0.1270451144059724,0.4703126651954072,1.9,0.5
SUP,P95,optimistic,4.0,0.0005077666043771002,999.0,1.0623592614310071,0.1270451144059724,0.4703126651954072,1.9,0.5
SUP,median,optimistic,4.5,0.0004621715392678177,999.0,1.0103781682456054,0.11976762415210276,0.47732168591906865,1.9,0.5
SUP,P90,optimistic,4.5,0.0005630019792344992,999.0,1.0907213406919565,0.1318459765273496,0.4901870237264956,1.9,0.5
SUP,P95,optimistic,4.5,0.0005630019792344992,999.0,1.0907213406919565,0.1318459765273496,0.4901870237264956,1.9,0.5
SUP,median,optimistic,5.0,0.0006308496560546172,999.0,1.1257693822033359,0.13754862054088066,0.5136070960741147,1.9,0.5
SUP,P90,optimistic,5.0,0.0006308496560546172,999.0,1.1257693822033359,0.13754862054088066,0.5136070960741147,1.9,0.5
SUP,P95,optimistic,5.0,0.0006308496560546172,999.0,1.1257693822033359,0.13754862054088066,0.5136070960741147,1.9,0.5
SUP,median,optimistic,5.5,0.0007120134898662244,999.0,1.1661855955817408,0.14401717015210236,0.5401104866877198,1.9,0.5
SUP,P90,optimistic,5.5,0.0007120134898662244,999.0,1.1661855955817408,0.14401717015210236,0.5401104866877198,1.9,0.5
SUP,P95,optimistic,5.5,0.0007120134898662244,999.0,1.1661855955817408,0.14401717015210236,0.5401104866877198,1.9,0.5
SUP,median,optimistic,6.0,0.0008087467962557032,999.0,1.2119282734830372,0.15126863536208687,0.5698028056833904,1.9,0.5
SUP,P90,optimistic,6.0,0.0008087467962557032,999.0,1.2119282734830372,0.15126863536208687,0.5698028056833904,1.9,0.5
SUP,P95,optimistic,6.0,0.0008087467962557032,999.0,1.2119282734830372,0.15126863536208687,0.5698028056833904,1.9,0.5
SUP,median,optimistic,6.5,0.0009245789524384064,999.0,1.2635721341499042,0.15939794989647235,0.6030865724545896,1.9,0.5
SUP,P90,optimistic,6.5,0.0009245789524384064,999.0,1.2635721341499042,0.15939794989647235,0.6030865724545896,1.9,0.5
SUP,P95,optimistic,6.5,0.0009245789524384064,999.0,1.2635721341499042,0.15939794989647235,0.6030865724545896,1.9,0.5
SUP,median,optimistic,7.0,0.0010644457016676582,939.4560929066728,1.3220801410466134,0.16855296803623043,0.640572829126148,1.9,0.5
SUP,P90,optimistic,7.0,0.0010644457016676582,939.4560929066728,1.3220801410466134,0.16855296803623043,0.640572829126148,1.9,0.5
SUP,P95,optimistic,7.0,0.0010644457016676582,939.4560929066728,1.3220801410466134,0.16855296803623043,0.640572829126148,1.9,0.5
SUP,median,optimistic,7.5,0.0012351201420375325,809.6378368102204,1.3887670295678962,0.17893242978166662,0.6830781044336296,1.9,0.5
SUP,P90,optimistic,7.5,0.0012351201420375325,809.6378368102204,1.3887670295678962,0.17893242978166662,0.6830781044336296,1.9,0.5
SUP,P95,optimistic,7.5,0.0012351201420375325,809.6378368102204,1.3887670295678962,0.17893242978166662,0.6830781044336296,1.9,0.5
